name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"22911, Charlottesville, VA, United States",2024-07-19,84.8,65,75.4,86.2,65,75.9,64.2,70.4,0,0,0,,0,0,15.7,5.1,74.9,1018.6,45.1,9.5,288.8,25.2,10,10,2024-07-19T06:06:39,2024-07-19T20:33:21,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-20,79.9,68.9,74,79.9,68.9,74,68.2,82.5,0.024,100,12.5,rain,0,0,10.3,2.7,17.3,1018.6,63.1,9.7,126.6,11,4,10,2024-07-20T06:07:25,2024-07-20T20:32:41,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-21,89,68,78.8,90.6,68,79.6,66.3,69.2,0,0,0,rain,0,0,12.1,4.3,92.8,1016.7,20.6,8.7,260.7,22.6,9,10,2024-07-21T06:08:12,2024-07-21T20:31:59,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-22,80.3,69.3,75.4,83.6,69.3,75.9,70.1,84.4,0.62,100,20.83,rain,0,0,21.5,4.2,195.3,1015.9,67.3,8.9,126.9,10.9,6,30,2024-07-22T06:08:59,2024-07-22T20:31:15,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-23,89.1,70.1,77.2,91.5,70.1,77.9,68.5,77.4,0.852,100,16.67,rain,0,0,15,6.3,339.6,1017.3,34.8,9.4,223.2,19.2,9,30,2024-07-23T06:09:47,2024-07-23T20:30:30,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-24,84.9,71.9,76.7,89,71.9,77.9,71.2,84.4,0,0,0,rain,0,0,16.1,4.9,224.3,1019.1,69.5,8.4,166.5,14.5,8,30,2024-07-24T06:10:35,2024-07-24T20:29:43,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-25,83.8,70.1,75.4,87.8,70.1,76.1,71.1,87.2,0.086,100,20.83,rain,0,0,16.1,5,203.9,1019.1,45.3,9.5,149.1,12.9,5,30,2024-07-25T06:11:24,2024-07-25T20:28:54,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-26,80.8,66,72.8,81.5,66,72.8,62.9,74,0,0,0,,0,0,20.1,5.8,44.2,1019.6,50.3,7.3,234.6,20.3,9,10,2024-07-26T06:12:13,2024-07-26T20:28:04,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-27,84.7,62.9,74.1,83.9,62.9,73.9,59.9,64.6,0,0,0,rain,0,0,13.6,3.8,33.5,1020.1,34.4,9.9,288.5,24.9,10,10,2024-07-27T06:13:02,2024-07-27T20:27:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-28,88.9,60.9,75.3,89.3,60.9,75.8,62.8,68.5,0,0,0,,0,0,15.2,4.4,157.6,1019.3,11.8,9.9,292.5,25.2,10,10,2024-07-28T06:13:52,2024-07-28T20:26:18,0.76,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-29,89.8,66.8,77.8,93.2,66.8,79.4,67.8,72.8,0.038,100,8.33,rain,0,0,21.9,9.1,201.8,1015,24.5,9.9,213.8,18.4,9,30,2024-07-29T06:14:42,2024-07-29T20:25:23,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-30,87,70.1,74.7,93.6,70.1,75.6,70,86.3,0.26,100,12.5,rain,0,0,24.4,8.6,194.8,1013,47.6,9.7,206.5,17.7,10,30,2024-07-30T06:15:33,2024-07-30T20:24:27,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"99999903759,0618W,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-07-31,91.1,69.7,79.8,96.9,69.7,82,70.2,75.5,0.252,100,8.33,rain,0,0,26.4,5.5,201.8,1013.3,43.5,8.4,229.9,19.9,9,30,2024-07-31T06:16:24,2024-07-31T20:23:29,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999903759,0618W,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-01,93.8,68,81.2,98.2,68,83.3,68.7,69.4,0,0,0,,0,0,15.7,4.8,275.9,1014.9,9.4,9.6,281.4,24.4,9,30,2024-08-01T06:17:15,2024-08-01T20:22:30,0.9,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-02,96.1,72,81,101.3,72,82.7,70,72.5,0,0,0,,0,0,23,9.5,219.2,1011.7,12.6,9.9,264.3,22.8,9,30,2024-08-02T06:18:06,2024-08-02T20:21:29,0.94,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-03,91.1,71,77.1,97.8,71,78.6,70.2,81.3,0.044,100,12.5,rain,0,0,27.7,9.9,197.9,1010.8,35,9.4,250.6,21.7,10,30,2024-08-03T06:18:57,2024-08-03T20:20:27,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-04,85.9,69.3,77.2,90.3,69.3,78.4,69,77.6,0.06,100,8.33,rain,0,0,14.8,5.2,195.8,1014,47.7,9.9,223.7,19.3,10,30,2024-08-04T06:19:49,2024-08-04T20:19:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-05,93.2,70.3,82.3,94.8,70.3,83.8,68.5,67.5,0,0,0,,0,0,17.7,5.1,194.4,1016.8,20.8,9.7,292.3,25.3,9,30,2024-08-05T06:20:40,2024-08-05T20:18:19,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-06,90.9,74,80.2,97.6,74,82.5,72.2,78.5,0,0,0,,0,0,21.9,6,191.1,1013.8,30.5,8.4,243.3,20.9,9,30,2024-08-06T06:21:32,2024-08-06T20:17:13,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-07,89,71.2,78.2,95.4,71.2,79.8,71.4,80.9,0.003,100,4.17,rain,0,0,23.7,5.2,108.1,1011.1,75.7,9.1,197.6,17.1,10,30,2024-08-07T06:22:24,2024-08-07T20:16:05,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-08,76.9,73,74.8,76.9,73,74.8,73,94.1,1.031,100,62.5,rain,0,0,30,11.3,60.5,1010.5,98.8,6.7,28.6,2.3,2,30,2024-08-08T06:23:16,2024-08-08T20:14:57,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-09,89.5,73.1,79,97.1,73.1,81.2,72.9,83.2,1.692,100,45.83,rain,0,0,34.4,10.8,178.7,1007.4,93,7.2,168.2,14.4,8,60,2024-08-09T06:24:08,2024-08-09T20:13:47,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-10,88.7,71.1,79.2,91,71.1,80.3,68.4,72.2,0,0,0,,0,0,12.3,7,252.9,1014.4,29.5,9.6,250.6,21.5,9,30,2024-08-10T06:25:00,2024-08-10T20:12:36,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-11,82.1,65.8,73.6,82.8,65.8,73.7,61.8,68.4,0,0,0,,0,0,13,4.3,357.8,1016.8,12.8,9.9,260.6,22.4,10,10,2024-08-11T06:25:53,2024-08-11T20:11:24,0.24,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-12,83.3,62.7,73,82.5,62.7,72.9,58.7,64.2,0,0,0,,0,0,13.9,4,347.1,1017,19.5,9.9,251.7,21.5,9,10,2024-08-12T06:26:45,2024-08-12T20:10:11,0.25,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-13,80.8,63,71.7,81.1,63,71.8,60.4,69.7,0,0,0,rain,0,0,10.5,3.9,318.3,1018,38.2,9.9,187.8,16.3,10,10,2024-08-13T06:27:37,2024-08-13T20:08:56,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-14,83.7,60.3,72.4,82.9,60.3,72.3,59.8,68,0,0,0,rain,0,0,13,3.9,20.5,1018.8,9.2,9.9,233.1,20.2,9,10,2024-08-14T06:28:29,2024-08-14T20:07:41,0.33,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-15,85.7,59,72.9,84.4,59,72.6,59.1,66.9,0,0,0,,0,0,8.5,3.1,21.3,1018.9,0.2,9.8,283.6,24.3,9,10,2024-08-15T06:29:22,2024-08-15T20:06:24,0.37,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-16,84,62.6,74.1,87.7,62.6,75.1,65,74.6,0,0,0,rain,0,0,20.6,5.8,206.3,1016.8,40.2,9.8,201.1,17.2,6,10,2024-08-16T06:30:14,2024-08-16T20:05:07,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-17,84.7,70.1,76.3,91.4,70.1,77.5,69.4,79.8,0.036,100,8.33,rain,0,0,17.9,4.3,191.8,1012.3,58.8,9.7,197.3,17.1,9,30,2024-08-17T06:31:06,2024-08-17T20:03:48,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-18,87.2,68,76,90.1,68,77.1,68.4,79.8,0.011,100,4.17,rain,0,0,23.7,5.4,209,1008.4,46,7,238.3,20.6,10,30,2024-08-18T06:31:58,2024-08-18T20:02:29,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-19,81.8,66.1,72.9,83.8,66.1,73.1,64.8,77.1,0.116,100,12.5,rain,0,0,19.2,5,338.9,1008.6,41.1,9.5,171.5,14.8,8,30,2024-08-19T06:32:50,2024-08-19T20:01:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-20,74.7,60.5,67.7,74.7,60.5,67.7,51.5,57,0.019,100,4.17,rain,0,0,23,6.4,349.3,1015.2,37.6,9.9,240.5,20.9,10,10,2024-08-20T06:33:42,2024-08-20T19:59:47,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-21,74.7,52,63.6,74.7,52,63.6,47.5,57.8,0,0,0,,0,0,18.3,4.8,333.2,1020.8,28.2,9.9,262.5,22.5,9,10,2024-08-21T06:34:34,2024-08-21T19:58:25,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-22,75.8,49.9,64.3,75.8,49.9,64.3,50.8,65.3,0,0,0,,0,0,10.1,4.1,10,1023.5,16.2,9.9,283.9,24.4,10,10,2024-08-22T06:35:26,2024-08-22T19:57:03,0.6,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-23,80.9,52.8,67,80.7,52.8,67,54.5,68,0,0,0,,0,0,10.3,3.4,15.7,1025.5,0.1,9.9,285.4,24.7,9,10,2024-08-23T06:36:18,2024-08-23T19:55:39,0.64,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-24,83,56.8,69.6,83.7,56.8,69.8,60,74.1,0,0,0,,0,0,12.3,4.2,210.1,1024.4,0.3,9.7,250.9,21.9,9,10,2024-08-24T06:37:10,2024-08-24T19:54:14,0.67,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-25,86,59.8,73,87.5,59.8,73.5,62.8,72.8,0,0,0,,0,0,13,4.3,184.8,1023.3,0,9.6,267.3,23.1,8,10,2024-08-25T06:38:02,2024-08-25T19:52:49,0.71,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-26,91.8,64.9,75.9,94.2,64.9,76.6,67.1,77.2,0.197,100,12.5,rain,0,0,13.4,5,339,1021.2,25.9,9.8,262.4,22.6,8,30,2024-08-26T06:38:54,2024-08-26T19:51:23,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-27,90.8,67.9,78.6,95.9,67.9,80.6,69.6,76.6,0.003,100,4.17,rain,0,0,13.4,3.1,25.4,1019.1,37.8,8.2,224.4,19.3,9,30,2024-08-27T06:39:45,2024-08-27T19:49:57,0.78,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-28,94.9,71.1,81.9,98.8,71.1,83.8,69.1,69,0,0,0,rain,0,0,13,5.1,288.1,1016.9,7.5,9.2,232.1,20.1,8,30,2024-08-28T06:40:37,2024-08-28T19:48:29,0.81,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-29,93.6,71,80.5,100,71,83.5,70.7,74.5,0.258,100,16.67,rain,0,0,31.1,6.1,33.9,1018.9,30.8,9.7,220.6,18.9,9,60,2024-08-29T06:41:28,2024-08-29T19:47:02,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"99999903759,0618W,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-30,79.9,69.1,73.1,79.9,69.1,73.1,68.7,86.8,0.026,100,12.5,rain,0,0,12.8,4.5,31.5,1021.4,92.1,8.5,138.3,12,5,30,2024-08-30T06:42:20,2024-08-30T19:45:33,0.88,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"99999903759,0618W,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-08-31,79.1,69.1,73.3,79.1,69.1,73.3,69.6,88.6,0.378,100,16.67,rain,0,0,23,4.7,183,1018.4,99.1,8.9,94.5,8.1,5,30,2024-08-31T06:43:11,2024-08-31T19:44:04,0.92,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-01,82.8,67,71.8,86,67,72.2,68.4,90,0.176,100,12.5,rain,0,0,31.6,4.2,322,1013.8,66,8,124.2,10.8,5,30,2024-09-01T06:44:03,2024-09-01T19:42:34,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-02,78,61.6,70.3,78,61.6,70.3,60,72.9,0,0,0,,0,0,21.3,4.9,11.7,1017.5,22,8.2,239,20.7,9,10,2024-09-02T06:44:54,2024-09-02T19:41:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-03,73,54.7,62.2,73,54.7,62.2,48.5,63.2,0,0,0,,0,0,20.8,6,25.6,1026,0,9.9,273.1,23.7,9,10,2024-09-03T06:45:45,2024-09-03T19:39:34,0.02,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-04,73.8,48.7,61,73.8,48.7,61,50.6,72.1,0.002,100,4.17,rain,0,0,16.3,5,18.7,1028.9,0,9.9,218.7,18.9,9,10,2024-09-04T06:46:36,2024-09-04T19:38:03,0.05,Rain,Clear conditions throughout the day with morning rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-05,74.9,51.4,63,74.9,51.4,63,54.3,75.9,0,0,0,,0,0,13.9,4.1,19.4,1026.4,26.1,9.9,245.2,21.2,10,10,2024-09-05T06:47:28,2024-09-05T19:36:32,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-06,79,51.9,65,79,51.9,65,56.7,77.1,0,0,0,,0,0,11.2,3.3,38.8,1018.7,6,9.8,227.9,19.8,10,10,2024-09-06T06:48:19,2024-09-06T19:35:00,0.12,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-07,74.2,60.1,66,74.2,60.1,66,55.2,70.9,0,0,0,,0,0,21.3,5.8,340,1012.1,25.7,9.9,186.5,16.3,7,10,2024-09-07T06:49:10,2024-09-07T19:33:28,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-08,71.1,46.6,59.8,71.1,46.6,59.8,43.9,58.4,0,0,0,,0,0,12.5,4,334.3,1018.6,0,9.9,269.6,23.4,9,10,2024-09-08T06:50:01,2024-09-08T19:31:55,0.19,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-09,75.8,45.9,60.2,75.8,45.9,60.2,47.3,66.9,0,0,0,rain,0,0,11.9,3.9,342.3,1021,0,9.9,244.6,21.2,8,10,2024-09-09T06:50:52,2024-09-09T19:30:22,0.22,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-10,82,48.6,65,81.1,48.6,64.9,49.9,63.3,0,0,0,,0,0,9.8,3.6,343,1020.3,0,9.9,258.3,22.4,8,10,2024-09-10T06:51:43,2024-09-10T19:28:49,0.25,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-11,82,52.8,67.1,81.1,52.8,66.9,54.3,68.7,0,0,0,,0,0,14.1,4.4,56.9,1021,1.5,9.9,247.5,21.4,8,10,2024-09-11T06:52:34,2024-09-11T19:27:16,0.25,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-12,79.1,53.7,66.5,79.1,53.7,66.5,56.8,73.8,0,0,0,,0,0,17.7,5.2,50.9,1022.1,15.7,9.7,221.8,19.2,8,10,2024-09-12T06:53:26,2024-09-12T19:25:42,0.32,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-13,75.9,59.8,67,75.9,59.8,67,62.2,85.1,0,0,0,rain,0,0,18.3,5.3,21.3,1022.7,66.5,9.8,102.5,8.9,4,10,2024-09-13T06:54:17,2024-09-13T19:24:09,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-14,80.8,60.9,69.8,81.3,60.9,69.8,59.7,73.4,0,0,0,rain,0,0,19.9,6.5,35,1022.6,5.3,9,203,17.6,7,10,2024-09-14T06:55:08,2024-09-14T19:22:35,0.39,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-15,78.1,56.8,66,78.1,56.8,66,57.3,75.3,0,0,0,,0,0,20.6,6.8,33.6,1024.6,31,9.9,202,17.5,8,10,2024-09-15T06:55:59,2024-09-15T19:21:01,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-16,72.1,56.2,65.1,72.1,56.2,65.1,56.4,74.5,0,0,0,rain,0,0,23.5,6.3,27.1,1023.5,60.6,9.9,128.1,11,5,10,2024-09-16T06:56:51,2024-09-16T19:19:27,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-17,70,65.1,67.6,70,65.1,67.6,65.1,92,1.815,100,79.17,rain,0,0,23.7,7.8,40.7,1018.7,100,4.8,30.9,2.6,1,10,2024-09-17T06:57:42,2024-09-17T19:17:52,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-18,70.9,66.8,68.3,70.9,66.8,68.3,66.8,94.9,0.751,100,91.67,rain,0,0,19,5.5,26.5,1015.3,100,4.1,62.7,5.3,2,10,2024-09-18T06:58:34,2024-09-18T19:16:18,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-19,77.7,65.8,69.7,77.7,65.8,69.7,65.3,86.8,0.095,100,25,rain,0,0,11.9,3.2,8,1013.4,73.7,8.7,145.1,12.5,5,10,2024-09-19T06:59:25,2024-09-19T19:14:44,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-20,82,59,69.6,82.5,59,69.7,60.9,77.4,0,0,0,rain,0,0,11,3.5,30.5,1013.2,14.2,7.5,217.7,18.7,8,10,2024-09-20T07:00:17,2024-09-20T19:13:10,0.59,Clear,Clear conditions throughout the day.,clear-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-21,80.3,62.8,70.3,82.7,62.8,70.5,65.1,84.7,0.303,100,12.5,rain,0,0,22.8,5.5,209.5,1014,53.3,9.3,150.3,12.9,7,30,2024-09-21T07:01:09,2024-09-21T19:11:35,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-22,73.6,64.9,68.2,73.6,64.9,68.2,65.6,91.8,0,0,0,rain,0,0,14.1,5.3,33.8,1014.2,90,5.5,121.8,10.5,5,10,2024-09-22T07:02:01,2024-09-22T19:10:01,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-23,68.1,64,65.7,68.1,64,65.7,62.5,89.4,0.058,100,8.33,rain,0,0,17.7,3.9,161.5,1015.3,100,9.4,39.1,3.3,2,10,2024-09-23T07:02:53,2024-09-23T19:08:27,0.69,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-24,65.1,62.9,64.3,65.1,62.9,64.3,63.3,96.4,0.894,100,100,rain,0,0,13,4.8,46.8,1016.6,100,3.9,24.5,2.1,1,10,2024-09-24T07:03:45,2024-09-24T19:06:53,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-25,69.3,64,66.4,69.3,64,66.4,65.2,95.9,0.226,100,54.17,rain,0,0,14.3,4.6,35.2,1016.7,100,3.3,38.7,3.3,2,10,2024-09-25T07:04:38,2024-09-25T19:05:20,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
"22911, Charlottesville, VA, United States",2024-09-26,76,69.3,71.9,76,69.3,71.9,70,93.6,1.793,100,37.5,rain,0,0,16.6,5.1,61.1,1015.9,90.5,7.1,57,5.1,3,10,2024-09-26T07:05:30,2024-09-26T19:03:46,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"99999903759,0618W,KGVE,72216703718,KCHO,KOMH,72401693736"
